overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image
5,,True,"12 8, 2016",A2ETCII7SSQBHK,1935305441,Amazon Customer,Gave it to our white elephant friends. It was a small box but I huge success! Funny words,Small but fun,1481155200,{'Color:': ' Smut'},
3,,True,"12 4, 2016",A3GW7TCGC9A2G4,1935305441,Teri,"Very tiny package, not what I expected.",Smaller than expected,1480809600,{'Color:': ' Peace'},
5,3.0,True,"12 2, 2016",A9KBR0FUDYFPR,1935305441,Molly,"These magnets are a hilarious addition to my magnetic poetry starter kit! My only complaint is that I now have to check the appropriateness of my fridge before guests come over.

Be advised, this is an expansion pack. You will need a starter kit (The Original Edition and The Poet Edition are two that I know of). You won't be able to make much poetry with this kit on its own.",So funny!,1480636800,{'Color:': ' Smut'},
5,7.0,True,"12 2, 2016",A2O2MKNMMLXF3F,1935305441,WhatsEatingMegs,These are cute and positive. We make little poems to each other.,Five Stars,1480636800,{'Color:': ' Happiness'},['https://images-na.ssl-images-amazon.com/images/I/71TI97vhLML._SY88.jpg']
5,,True,"11 30, 2016",A225XS2D4CMFDX,1935305441,Tracy H.,This little box of words carries such power. The positive affirmations that can be made are amazing. The magnets are great quality and offer lots of ideas!,The positive affirmations that can be made are amazing. The magnets are great quality and offer lots ...,1480464000,{'Color:': ' Encouragement'},
3,,True,"11 20, 2016",A2TBD621KG8FGI,1935305441,Amazon Customer,Box contains what is says much smaller then expected.,Three Stars,1479600000,{'Color:': ' Booze'},
5,,True,"10 19, 2016",A1D4DMMER5J2D2,1935305441,Amazon Customer,I sent this to my daughter for her college dorm fridge.  I thought it was a cute idea and hope she and her room mate will have fun with them!,I thought it was a cute idea and hope she and her room mate will have fun with them,1476835200,{'Color:': ' Awesome'},
5,,True,"10 13, 2016",A3NDPCVNSWNCYR,1935305441,Amazon Customer,Love them! I'm going to buy more!,Happy customer!,1476316800,{'Color:': ' Happiness'},
5,,True,"10 9, 2016",A3RNLZ3TT4GNMV,1935305441,Missy,I bought this for the office.  Staff enjoy making sentences to express themselves.,Staff enjoy making sentences to express themselves,1475971200,{'Color:': ' Awesome'},
5,,True,"10 5, 2016",A2J43A0V8NQP26,1935305441,MagicWandSprinkles,Funny,Five Stars,1475625600,{'Color:': ' Whoop Ass'},
5,,True,"09 27, 2016",A2TG1P70PIECH3,1935305441,KP,Love these things. I definitely recommend that you spring for the original set as I think them even better.,Great but recommend the original set in addition!,1474934400,{'Color:': ' Obscenities'},
5,,True,"09 26, 2016",APM8JB2W483L8,1935305441,gn27,Great words. Works better if you have more sets,Five Stars,1474848000,{'Color:': ' Weed'},
5,,True,"09 25, 2016",A13HO3I8981J8Q,1935305441,Heather,"These are adorable, makes a great stocking stuffer!",Five Stars,1474761600,{'Color:': ' Awesome'},
5,,True,"09 20, 2016",A25JUS1NRD97QI,1935305441,Laura,These are hilarious - The sentences you can make are so raunchy. Just make sure you hide them if you have small children coming over!,Hilarious,1474329600,{'Color:': ' Smut'},
5,,True,"09 20, 2016",A25JUS1NRD97QI,1935305441,Laura,These are hilarious - The sentences you can make are so raunchy. Just make sure you hide them if you have small children coming over!,Hilarious,1474329600,{'Color:': ' Obscenities'},
4,,True,"09 19, 2016",A1DZX3FPNEJGSB,1935305441,Nancy,Good variety but small,Four Stars,1474243200,{'Color:': ' Smut'},
3,,True,"09 17, 2016",A7AK3IBFWCCNV,1935305441,Greg Ruesch,"It really is a little box. I'm not sure why I thought there would be more, but the price seems steep for what I got.",It really is a little box. I'm not sure ...,1474070400,{'Color:': ' Smut'},
5,,True,"09 16, 2016",A311JS0Y8GE7HO,1935305441,Michelle,Great item,Five Stars,1473984000,{'Color:': ' Peace'},
5,,True,"09 16, 2016",A17TOJFRJR9OH7,1935305441,Jenny,This is a fun little thing to share with the kids before they go to school every day.,Love it!,1473984000,{'Color:': ' Encouragement'},
4,,True,"09 7, 2016",A1AB80XL3TCGQZ,1935305441,Maureen M. Thompson,teeny tiny tin full of happy words,Happy thoughts,1473206400,{'Color:': ' Happiness'},
2,,True,"08 31, 2016",AOSQ5QMA42YXP,1935305441,K. Mckiddy,There isn't much variety for sentence making. They're quite small and the magnetized backing isn't the best out there. They are a little flimsy and fall off the fridge when you close the door sometimes.,"Cute, but not much variety",1472601600,{'Color:': ' Awesome'},
5,,True,"08 19, 2016",A135Z5Y3DJ1OM1,1935305441,MS Gulf Coast Girl,These little magnets are so much fun! I had a similar set in college on my dorm fridge and I bought these for my daughter for hers. I'm sure her roommates will have as much fun as we did many years ago!,So fun!,1471564800,{'Color:': ' Whoop Ass'},
5,,True,"07 25, 2016",A2IX42P5HWWOY3,1935305441,DancingInTheRain,"Much smaller tin than most of my magnetic poetry kits. Got this one as a gift for my team's ""ray of sunshine"" award winner and he loved it.","Got this one as a gift for my team's ""ray of sunshine"" award winner and he loved it.",1469404800,{'Color:': ' Encouragement'},
5,,True,"07 16, 2016",A28Q16NS65X45P,1935305441,Andrew,Work as they should.,Five Stars,1468627200,{'Color:': ' Obscenities'},
5,,True,"07 16, 2016",A28Q16NS65X45P,1935305441,Andrew,Work as they should.,Five Stars,1468627200,{'Color:': ' Smut'},
5,,True,"07 15, 2016",A2ZCJJ0OMR1GBW,1935305441,See It! Want It! Buy It!,Great for house parties,Five Stars,1468540800,{'Color:': ' Encouragement'},
5,,True,"06 22, 2016",AW7OWKIX614WN,1935305441,Amazon Customer,Excellent,Five Stars,1466553600,{'Color:': ' Happiness'},
5,,True,"06 22, 2016",AW7OWKIX614WN,1935305441,Amazon Customer,Excellent,Five Stars,1466553600,{'Color:': ' Hope'},
5,,True,"06 15, 2016",A3UXJYZ8IVMBSS,1935305441,Cheeto713,Funny!,Five Stars,1465948800,{'Color:': ' Obscenities'},
4,,True,"06 3, 2016",AE6LV6TNJ3PBP,1935305441,Sunflower Lady,Purchased this for the folks at work for fun.  This set is amazing!  It is a little small for size.  It would be nice if there are more words to use.  It is a very fun positive one to use for everyone!,Fun set to use your imagination!,1464912000,{'Color:': ' Awesome'},
5,,True,"05 25, 2016",A386B7NNK5UX45,1935305441,bored so its fun,i love these!,Five Stars,1464134400,{'Color:': ' Obscenities'},
3,,True,"05 19, 2016",AHJ9B1UONSWAB,1935305441,sam,box is small but theres enough words to have some fun,Three Stars,1463616000,{'Color:': ' Smut'},
4,4.0,True,"05 18, 2016",A2Y210D56YLLD7,1935305441,Stacey Rickert,"Meant as a supplement to other kits, you can still create short phrases with this one. Word list:
a (2)
achieve
always
am
an
and
are
as
be
become
believe
best
bring
build
but
day
do
ed
emotional
energy
er
fight
find
for
forever
friend
give
great
grow
have
he
hero
I (2)
in
ing
is
it
like
me
my
never
of
on
one
or
our

physical
power anything
reach
s
she
strength
strong
super
surrender
take
team
the
to
us
victory
we
willpower
win
with
world
you
your
yourself",Word List,1463529600,{'Color:': ' Strength'},
4,41.0,True,"05 18, 2016",A2Y210D56YLLD7,1935305441,Stacey Rickert,"Word list: (although ""awesomest"" is not acually a word. Perhas ther was no room for the word ""most"")
a
absolutely
always
am
amazing
an
and
anything
are (2)
awesome (2)
awesomest
be
being
brilliant
but
cool
coolest
day
do
ed
er
every
excellent
fantastic
for
good
have
he
human
I (2)
idea
in
incredible
ing
is
it
like
love
make
me
most
my
of
or
our
perfect
person

possible
rock
s
she
so
super
take
the
the best
thing
this
to
totally
us
we
with
world
you
you
youre
your",Word List,1463529600,{'Color:': ' Awesome'},
5,19.0,True,"05 18, 2016",A2Y210D56YLLD7,1935305441,Stacey Rickert,"As a stand alone, it works, but as a supplementary kit to one (or more-- these kits are addictive) of the larger kits, it has a lot to offer.

words included: a (2)
always
am
an
and
anything
are
as
be
believe
better
bring
but
day
do
do it
ed
encourage
er
feel
find
for
friend
give
good
happen
have
he
heart
I (2)
in
ing
is
it
laugh
laughter
like
love
loving
make it
me
my
of
on
one

or
our
positive
s
she
smart
smile
strength
strong
succeed
support
take
the
the best
to
today
us
we
wish
with
you
you are
you can
you will
your

Strength
a (2)
achieve
always
am
an
and
are
as
be
become
believe
best
bring
build
but
day
do
ed
emotional
energy
er
fight
find
for
forever
friend
give
great
grow
have
he
hero
I (2)
in
ing
is
it
like
me
my
never
of
on
one
or
our

physical
power anything
reach
s
she
strength
strong
super
surrender
take
team
the
to
us
victory
we
willpower
win
with
world
you
your
yourself",Encouragement word list,1463529600,{'Color:': ' Encouragement'},
5,,True,"04 30, 2016",A26KY1AF5SX40U,1935305441,Bae B,"Very vulgar, but rather funny. Great conversation starter. Tin is nice for the words you can't find room for.",but rather funny. Great conversation starter,1461974400,{'Color:': ' Obscenities'},
5,,True,"04 26, 2016",A11YRSQKIDMQ7A,1935305441,Gerald Bouchard,My daughter really loved this. She's awesome so why not tell her so?,These are fun,1461628800,{'Color:': ' Awesome'},
2,,True,"04 25, 2016",AGMPCUEBOGQ45,1935305441,emily king,The individual magnets were too small and a pain to go through to use. I was not expecting it to be so small but the words are fun once you finally get through the headache of digging through to find what you are looking for,I was not expecting it to be so small but the words are fun once you finally get through the headache of digging ...,1461542400,{'Color:': ' Smut'},
1,,True,"04 24, 2016",A10QQ5ZXOSONY8,1935305441,mom with a child,Didn't arrive as expected.,One Star,1461456000,{'Color:': ' Obscenities'},
4,,True,"04 20, 2016",A2IPGRY7422QN0,1935305441,David Powell,Fun but there is a few words it needs,Four Stars,1461110400,{'Color:': ' Obscenities'},
5,,True,"04 20, 2016",A2IU0TU4K5RPBY,1935305441,young active professional,"These magnets are hilarious but very inappropriate. Very fun, but definitely risky. The magnets come in a small case, but it contains a lot of magnets. These are a big hit for friends coming over, who love to create sentences on my fridge. Definitely suggest for 18+ adults.","Very fun, but definitely risky",1461110400,{'Color:': ' Smut'},
5,,True,"04 19, 2016",A3DY4ACJ2CWH05,1935305441,Victoria,I gave these to my best friend for her birthday. She loved them. They're always fun to play with when we're chilling at her house.,I gave these to my best friend for her birthday,1461024000,{'Color:': ' Weed'},
5,,True,"04 14, 2016",A1GUXAQWATL4VP,1935305441,addicted to Prime,great way to leave passive aggressive notes with subtle or not so subtle sexual undertones. secretly put them on the fridge of someone who already has magnetic poetry and watch the fun begin,great way to leave passive aggressive notes with subtle or ...,1460592000,{'Color:': ' Smut'},
5,2.0,True,"04 14, 2016",A1GUXAQWATL4VP,1935305441,addicted to Prime,"this and the little box of smut make a great addition to any fridge or range hood. great way to leave notes for flat mates, parents or inlaws",this and the little box of smut make a great addition to any fridge or range hood,1460592000,{'Color:': ' Obscenities'},
4,,True,"04 14, 2016",AVML4VFEHXDMU,1935305441,Candice L. Betsch,Adorable & fun!,Four Stars,1460592000,{'Color:': ' Hope'},
5,,True,"03 23, 2016",A33FIOQKYIAT32,1935305441,Kelly Gallivan,so fun!,Five Stars,1458691200,{'Color:': ' Happiness'},
5,,True,"03 1, 2016",A32KZE7KL71FWU,1935305441,Katie Fousel,Inappropriate and hilarious. Just like a little box of smut should be.,Just like a little box of smut should be,1456790400,{'Color:': ' Smut'},
3,,True,"02 25, 2016",A14EMMUTGPKSHX,1935305441,Ceds,"It's way smaller than I expected - wow. It's good for short, sweet poetry,ut I wish it included more words - not that it's not overflowing with words already (I can barely close the 1 inch by 2 inch case!). Great for travel if used for a coping skill or just genuinely enjoy!",It's good for short,1456358400,{'Color:': ' Peace'},
5,,True,"02 20, 2016",A2JQ4ELORWVP8Z,1935305441,RaymondGW,"I also have the original package of magnetic poetry and this certainly spices it up. It's fun when people come over and see what I've written on my fridge, and then make their own little haikus and triolets. I just always have to remind myself to move certain things around before my mom comes to visit lol",Livens up the fridge,1455926400,{'Color:': ' Smut'},
5,,True,"02 12, 2016",A1IMFMVUNBY9SC,1935305441,David H,"This is a perfect way to express what you want if you are too shy to say it to your wife/husband/GF/BF/FWB/SO

Also a perfect way to just be naughty on your fridge.",This is a perfect way to express what you want if you are ...,1455235200,{'Color:': ' Smut'},
5,,True,"02 10, 2016",A35WYBKE7PCLIL,1935305441,shopper25,There are a lot of words included in this little box..my husband and I enjoy leaving tiny messages on the side of the refrigerator for eachother.,Fun and fantastic!,1455062400,{'Color:': ' Luck'},
5,,True,"02 9, 2016",A2LFT3W3K4CEPW,1935305441,Amazon Customer,Funny as heck... Great gift..,Five Stars,1454976000,{'Color:': ' Smut'},
5,,True,"02 6, 2016",AQ6MJUVITK8D6,1935305441,Alysa,This one is funny. Make sure there's no kids in the house!,Love It,1454716800,{'Color:': ' Obscenities'},
5,,True,"01 26, 2016",A2VQZI614AB0V8,1935305441,Wholly Piecemeal,Decorate your space with poetry. A fun way to exercise your creative muscles while you take a break from projects.,Add a spot of happiness to your space.,1453766400,{'Color:': ' Happiness'},
1,,True,"01 25, 2016",A23C5WT2PF9S1F,1935305441,Brenda Kay Busek,Smaller than I thought,Small like altoid box,1453680000,{'Color:': ' Encouragement'},
